,Open,High,Low,Close,Volume,SMA_10,SMA_30,RSI,MACD,MACD_Signal,MACD_Diff,Bollinger_High,Bollinger_Low,Bollinger_Mid,ATR,OBV,Daily_Return
2015-02-23,0.046444195389377274,0.043603056650656224,0.04920813883729469,0.04599004465246065,0.11117855706143015,0.033136433694561374,0.022199219846606444,0.6998484628403117,0.760268883381812,0.738648714147955,0.5437629184534282,0.028681152538348464,0.028475152168512374,0.026503804508279105,0.07781771860624569,0.4862794647602767,0.5463353663934659
2015-02-24,0.046780819154153164,0.0451743107020835,0.04973059234159416,0.04711285211626348,0.10719723812940438,0.03449893910190194,0.022686664783297616,0.7193331404925889,0.7631859770303,0.7430740726963885,0.5414454146950017,0.030050631967258712,0.028298508522385524,0.027113555294376313,0.07355307164062831,0.4973831360365852,0.5612468859135306
2015-02-25,0.04779051718178645,0.04552962648850584,0.050588762767696804,0.04677595175548538,0.1084075689415232,0.03541360571695118,0.023265669243637543,0.7069514054607767,0.7644422856454571,0.746909409160369,0.5359753373155615,0.031126433559225453,0.028913271320185896,0.02796586325357142,0.06838500960385153,0.4861891612394797,0.5427951191267224
2015-02-26,0.047528842352904555,0.044538384185779656,0.04952539294871772,0.04630824352172813,0.10766050693024251,0.036258061111262674,0.023865311498385833,0.6890235472030772,0.7642316051310825,0.7499281990825374,0.5284051583590106,0.031403095834715566,0.03080406865925278,0.029043471436867085,0.06376509926082301,0.4750509251951159,0.541140199384865
2015-02-27,0.04704254315188999,0.04429511278482495,0.049432030958956985,0.04496081302460758,0.18030930995742486,0.036588245576570866,0.024497185655229514,0.6374736219018394,0.7618551769998063,0.7517851163810279,0.5176334714611148,0.031616195707065586,0.03226284038199334,0.02987468114690739,0.059117175253557766,0.45849231760492876,0.5300145660078271
2015-03-02,0.046144999715349244,0.04519295580241456,0.04965592629889659,0.047449649909446445,0.13803890677598388,0.037007626826033924,0.025333455142538097,0.6915358835866442,0.7622517650233271,0.7533637906681944,0.5150538886923756,0.031013320298779457,0.03530909616343775,0.031076918763629002,0.05668040679096473,0.4718971046077425,0.5786079812005128
2015-03-03,0.04743521075581503,0.045174214192143236,0.04846180936389344,0.04582156028287321,0.1849292662877692,0.03719928532597866,0.025945339417920765,0.6305496851439435,0.7600486506685942,0.7541093189643346,0.5073298167307154,0.03053607597247948,0.03757989593576627,0.031958941185145584,0.056967935142236165,0.4549937992552733,0.5265265719252445
2015-03-04,0.045434427530549104,0.042256313653798394,0.04655880730255457,0.044156170240873815,0.1934952214110683,0.03721826395529665,0.026472119738657207,0.5719708533562498,0.755790641912363,0.753705729444512,0.49667637927974606,0.030433784489038995,0.038728063093856346,0.03247568976793225,0.05763744261580482,0.43745138276155426,0.5259700025526061
2015-03-05,0.04584577100777021,0.04283611680838173,0.04803271178742641,0.044586543870006656,0.11623405999043482,0.03730935028146426,0.0269479623214966,0.5831662243621426,0.7523982816619971,0.7525861470456088,0.4900384303708842,0.02995014930998352,0.04046359036052061,0.03308927134447376,0.053292990044837965,0.44922929683387797,0.5525136697022706
2015-03-06,0.043601900667094295,0.041227537692016314,0.04290197767503018,0.03904755184142339,0.34469580838249575,0.036599641768490565,0.02703822837529779,0.4159093868233692,0.7428097292202579,0.7494385672493253,0.4712369261877707,0.029747808067249137,0.04093858612959145,0.03322157462012032,0.060041400361965994,0.42040571223853096,0.4767321269763979
